loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,fico_score,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,credit_age_months,term,grade,sub_grade,emp_length,home_ownership,verification_status,purpose,addr_state,target,text_prompt
32000,22.35,890.19,82000.0,43.17,0,680.0,0,13,0,23580,57.0,47,178,60,D,D5,4,MORTGAGE,Verified,home_improvement,FL,0,"이 대출 신청자는 연소득 82,000달러이며, 재직 기간은 4년입니다. 주거 형태는 주택담보대출 보유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Verified입니다. 신청한 대출 금액은 32,000달러, 대출 기간은 60개월이며, 적용 금리는 22.35%입니다. 매월 납입해야 하는 상환 원리금은 890달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 178개월(약 14.8년)입니다. 총 부채상환비율(DTI)은 43.17%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 13개이고, 전체 신용 한도 대비 사용률(revol_util)은 57.00%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 주택 개량입니다."
10000,8.19,314.25,67000.0,12.32,0,680.0,0,10,0,8469,37.0,35,229,36,A,A4,10,MORTGAGE,Not Verified,debt_consolidation,IL,0,"이 대출 신청자는 연소득 67,000달러이며, 재직 기간은 10년입니다. 주거 형태는 주택담보대출 보유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Not Verified입니다. 신청한 대출 금액은 10,000달러, 대출 기간은 36개월이며, 적용 금리는 8.19%입니다. 매월 납입해야 하는 상환 원리금은 314달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 229개월(약 19.1년)입니다. 총 부채상환비율(DTI)은 12.32%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 10개이고, 전체 신용 한도 대비 사용률(revol_util)은 37.00%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 부채 통합(대환)입니다."
35000,20.89,944.71,190000.0,12.63,0,680.0,0,10,0,15098,21.8,17,236,60,D,D4,10,RENT,Source Verified,major_purchase,NY,1,"이 대출 신청자는 연소득 190,000달러이며, 재직 기간은 10년입니다. 주거 형태는 월세(임차)이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Source Verified입니다. 신청한 대출 금액은 35,000달러, 대출 기간은 60개월이며, 적용 금리는 20.89%입니다. 매월 납입해야 하는 상환 원리금은 945달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 236개월(약 19.7년)입니다. 총 부채상환비율(DTI)은 12.63%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 10개이고, 전체 신용 한도 대비 사용률(revol_util)은 21.80%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 주요 물품 구입입니다."
4000,6.67,122.91,90000.0,15.16,0,680.0,1,8,0,8051,18.3,11,288,36,A,A2,3,RENT,Not Verified,major_purchase,FL,0,"이 대출 신청자는 연소득 90,000달러이며, 재직 기간은 3년입니다. 주거 형태는 월세(임차)이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Not Verified입니다. 신청한 대출 금액은 4,000달러, 대출 기간은 36개월이며, 적용 금리는 6.67%입니다. 매월 납입해야 하는 상환 원리금은 123달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 288개월(약 24.0년)입니다. 총 부채상환비율(DTI)은 15.16%입니다. 최근 6개월간 신용조회 건수는 1건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 8개이고, 전체 신용 한도 대비 사용률(revol_util)은 18.30%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 주요 물품 구입입니다."
19000,26.31,572.37,100000.0,22.09,0,680.0,2,10,1,17441,52.2,32,130,60,E,E4,0,MORTGAGE,Not Verified,debt_consolidation,AR,0,"이 대출 신청자는 연소득 100,000달러이며, 재직 기간은 1년 미만 또는 미상입니다. 주거 형태는 주택담보대출 보유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Not Verified입니다. 신청한 대출 금액은 19,000달러, 대출 기간은 60개월이며, 적용 금리는 26.31%입니다. 매월 납입해야 하는 상환 원리금은 572달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 130개월(약 10.8년)입니다. 총 부채상환비율(DTI)은 22.09%입니다. 최근 6개월간 신용조회 건수는 2건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 10개이고, 전체 신용 한도 대비 사용률(revol_util)은 52.20%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 1건입니다. 이번 대출의 신청 목적은 부채 통합(대환)입니다."
10000,7.02,308.87,82689.0,13.61,0,680.0,1,7,0,1078,5.6,17,172,36,A,A2,0,MORTGAGE,Verified,credit_card,MI,0,"이 대출 신청자는 연소득 82,689달러이며, 재직 기간은 1년 미만 또는 미상입니다. 주거 형태는 주택담보대출 보유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Verified입니다. 신청한 대출 금액은 10,000달러, 대출 기간은 36개월이며, 적용 금리는 7.02%입니다. 매월 납입해야 하는 상환 원리금은 309달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 172개월(약 14.3년)입니다. 총 부채상환비율(DTI)은 13.61%입니다. 최근 6개월간 신용조회 건수는 1건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 7개이고, 전체 신용 한도 대비 사용률(revol_util)은 5.60%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 신용카드 대금 상환입니다."
4500,7.02,138.99,150000.0,8.17,0,680.0,3,23,0,5309,4.6,48,106,36,A,A2,1,RENT,Source Verified,debt_consolidation,DC,0,"이 대출 신청자는 연소득 150,000달러이며, 재직 기간은 1년입니다. 주거 형태는 월세(임차)이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Source Verified입니다. 신청한 대출 금액은 4,500달러, 대출 기간은 36개월이며, 적용 금리는 7.02%입니다. 매월 납입해야 하는 상환 원리금은 139달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 106개월(약 8.8년)입니다. 총 부채상환비율(DTI)은 8.17%입니다. 최근 6개월간 신용조회 건수는 3건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 23개이고, 전체 신용 한도 대비 사용률(revol_util)은 4.60%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 부채 통합(대환)입니다."
16000,8.19,325.88,55000.0,23.5,0,680.0,0,11,0,11311,41.4,43,114,60,A,A4,2,MORTGAGE,Source Verified,debt_consolidation,FL,0,"이 대출 신청자는 연소득 55,000달러이며, 재직 기간은 2년입니다. 주거 형태는 주택담보대출 보유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Source Verified입니다. 신청한 대출 금액은 16,000달러, 대출 기간은 60개월이며, 적용 금리는 8.19%입니다. 매월 납입해야 하는 상환 원리금은 326달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 114개월(약 9.5년)입니다. 총 부채상환비율(DTI)은 23.50%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 11개이고, 전체 신용 한도 대비 사용률(revol_util)은 41.40%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 부채 통합(대환)입니다."
10000,8.81,317.12,65000.0,21.4,0,680.0,0,13,1,70414,24.5,36,140,36,A,A5,3,OWN,Not Verified,home_improvement,VA,0,"이 대출 신청자는 연소득 65,000달러이며, 재직 기간은 3년입니다. 주거 형태는 자가 소유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Not Verified입니다. 신청한 대출 금액은 10,000달러, 대출 기간은 36개월이며, 적용 금리는 8.81%입니다. 매월 납입해야 하는 상환 원리금은 317달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 140개월(약 11.7년)입니다. 총 부채상환비율(DTI)은 21.40%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 13개이고, 전체 신용 한도 대비 사용률(revol_util)은 24.50%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 1건입니다. 이번 대출의 신청 목적은 주택 개량입니다."
15000,10.33,486.34,40000.0,3.42,0,680.0,0,6,0,4342,17.9,12,100,36,B,B1,6,RENT,Not Verified,debt_consolidation,GA,0,"이 대출 신청자는 연소득 40,000달러이며, 재직 기간은 6년입니다. 주거 형태는 월세(임차)이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Not Verified입니다. 신청한 대출 금액은 15,000달러, 대출 기간은 36개월이며, 적용 금리는 10.33%입니다. 매월 납입해야 하는 상환 원리금은 486달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 100개월(약 8.3년)입니다. 총 부채상환비율(DTI)은 3.42%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 6개이고, 전체 신용 한도 대비 사용률(revol_util)은 17.90%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 부채 통합(대환)입니다."
4000,11.8,132.48,31200.0,7.54,0,680.0,0,5,0,0,0.0,10,215,36,B,B4,-1,OWN,Not Verified,debt_consolidation,FL,0,"이 대출 신청자는 연소득 31,200달러이며, 재직 기간은 1년 미만 또는 미상입니다. 주거 형태는 자가 소유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Not Verified입니다. 신청한 대출 금액은 4,000달러, 대출 기간은 36개월이며, 적용 금리는 11.80%입니다. 매월 납입해야 하는 상환 원리금은 132달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 215개월(약 17.9년)입니다. 총 부채상환비율(DTI)은 7.54%입니다. 최근 6개월간 신용조회 건수는 0건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 5개이고, 전체 신용 한도 대비 사용률(revol_util)은 0.00%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 부채 통합(대환)입니다."
7500,17.97,271.04,21500.0,22.37,0,680.0,1,11,0,10500,31.4,20,207,36,D,D1,-1,MORTGAGE,Verified,credit_card,FL,0,"이 대출 신청자는 연소득 21,500달러이며, 재직 기간은 1년 미만 또는 미상입니다. 주거 형태는 주택담보대출 보유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Verified입니다. 신청한 대출 금액은 7,500달러, 대출 기간은 36개월이며, 적용 금리는 17.97%입니다. 매월 납입해야 하는 상환 원리금은 271달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 207개월(약 17.2년)입니다. 총 부채상환비율(DTI)은 22.37%입니다. 최근 6개월간 신용조회 건수는 1건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 11개이고, 전체 신용 한도 대비 사용률(revol_util)은 31.40%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 신용카드 대금 상환입니다."
29000,14.47,997.79,150000.0,22.33,0,680.0,1,11,0,33541,90.9,25,65,36,C,C2,0,OWN,Not Verified,credit_card,MO,1,"이 대출 신청자는 연소득 150,000달러이며, 재직 기간은 1년 미만 또는 미상입니다. 주거 형태는 자가 소유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Not Verified입니다. 신청한 대출 금액은 29,000달러, 대출 기간은 36개월이며, 적용 금리는 14.47%입니다. 매월 납입해야 하는 상환 원리금은 998달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 65개월(약 5.4년)입니다. 총 부채상환비율(DTI)은 22.33%입니다. 최근 6개월간 신용조회 건수는 1건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 11개이고, 전체 신용 한도 대비 사용률(revol_util)은 90.90%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 신용카드 대금 상환입니다."
14000,19.92,370.3,115000.0,8.05,0,680.0,1,7,0,13733,23.1,39,177,60,D,D3,10,MORTGAGE,Verified,debt_consolidation,CA,0,"이 대출 신청자는 연소득 115,000달러이며, 재직 기간은 10년입니다. 주거 형태는 주택담보대출 보유이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Verified입니다. 신청한 대출 금액은 14,000달러, 대출 기간은 60개월이며, 적용 금리는 19.92%입니다. 매월 납입해야 하는 상환 원리금은 370달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 177개월(약 14.8년)입니다. 총 부채상환비율(DTI)은 8.05%입니다. 최근 6개월간 신용조회 건수는 1건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 7개이고, 전체 신용 한도 대비 사용률(revol_util)은 23.10%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 부채 통합(대환)입니다."
4000,7.02,123.55,37500.0,15.74,0,680.0,1,6,0,1417,2.7,8,54,36,A,A2,0,RENT,Not Verified,debt_consolidation,CA,0,"이 대출 신청자는 연소득 37,500달러이며, 재직 기간은 1년 미만 또는 미상입니다. 주거 형태는 월세(임차)이며, 신용카드 대금 등을 검증한 결과 소득 검증 여부는 Not Verified입니다. 신청한 대출 금액은 4,000달러, 대출 기간은 36개월이며, 적용 금리는 7.02%입니다. 매월 납입해야 하는 상환 원리금은 124달러입니다. FICO 신용 점수는 680점이고, 총 신용 연령은 54개월(약 4.5년)입니다. 총 부채상환비율(DTI)은 15.74%입니다. 최근 6개월간 신용조회 건수는 1건이고, 과거 2년간 30일 이상 연체 이력은 0건입니다. 현재 보유하고 있는 개설된 신용계좌 수는 6개이고, 전체 신용 한도 대비 사용률(revol_util)은 2.70%입니다. 기존 대출 및 연체 등의 법적 공공기록(pub_rec) 건수는 0건입니다. 이번 대출의 신청 목적은 부채 통합(대환)입니다."
